user_id,gender,age,race,facebook,pinterest,instagram,linkedin,twitter
1463,Male,18-29,White Non-Hispanic,Yes,No,Yes,No,No
1464,Female,30-49,Hispanic,Yes,Yes,Yes,Yes,No
1465,Male,65+,Hispanic,No,Yes,Yes,Yes,Yes
1466,Male,65+,Black Non-Hispanic,No,No,Yes,Yes,Yes
1467,Male,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1468,Male,30-49,White Non-Hispanic,Yes,No,Yes,Yes,Yes
1469,Female,50-64,Black Non-Hispanic,Yes,Yes,No,Yes,Yes
1470,Female,50-64,Hispanic,Yes,No,No,Yes,Yes
1471,Female,65+,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
1472,Male,18-29,Black Non-Hispanic,Yes,No,Yes,No,Yes
1473,Male,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,No
1474,Male,65+,White Non-Hispanic,No,No,Yes,Yes,No
1475,Male,30-49,White Non-Hispanic,Yes,No,Yes,Yes,Yes
1476,Female,50-64,Black Non-Hispanic,No,No,Yes,Yes,No
1477,Male,65+,Hispanic,Yes,No,No,Yes,No
1478,Female,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
1479,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1480,Male,30-49,Hispanic,No,Yes,Yes,Yes,Yes
1481,Female,18-29,Hispanic,Yes,Yes,Yes,No,No
1482,Male,18-29,White Non-Hispanic,No,Yes,Yes,No,Yes
1483,Male,65+,Hispanic,No,Yes,No,No,Yes
1484,Female,50-64,White Non-Hispanic,No,Yes,Yes,No,No
1485,Female,50-64,Hispanic,Yes,Yes,Yes,Yes,Yes
1486,Male,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
1487,Male,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
1488,Male,50-64,White Non-Hispanic,Yes,No,Yes,Yes,Yes
1489,Male,65+,Hispanic,No,Yes,Yes,Yes,No
1490,Female,65+,Black Non-Hispanic,Yes,No,No,Yes,Yes
1491,Male,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1492,Male,65+,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1493,Female,30-49,Hispanic,No,No,Yes,Yes,No
1494,Male,30-49,White Non-Hispanic,No,Yes,Yes,No,Yes
1495,Male,65+,White Non-Hispanic,Yes,Yes,No,No,Yes
1496,Male,50-64,Hispanic,Yes,Yes,Yes,No,Yes
1497,Male,65+,Hispanic,Yes,Yes,Yes,Yes,No
1498,Female,30-49,Hispanic,Yes,Yes,Yes,Yes,No
1499,Female,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
1500,Female,65+,Black Non-Hispanic,No,No,Yes,Yes,Yes
1501,Female,30-49,White Non-Hispanic,No,Yes,No,Yes,Yes
1502,Male,65+,White Non-Hispanic,Yes,No,Yes,No,Yes
1503,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
1504,Female,50-64,Black Non-Hispanic,Yes,Yes,Yes,Yes,No
1505,Male,50-64,Black Non-Hispanic,Yes,Yes,No,Yes,Yes
1506,Male,65+,Black Non-Hispanic,No,No,Yes,Yes,Yes
1507,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
1508,Female,18-29,White Non-Hispanic,Yes,Yes,No,Yes,Yes
1509,Male,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1510,Female,50-64,Hispanic,Yes,No,Yes,Yes,Yes
1511,Female,30-49,Hispanic,Yes,Yes,Yes,Yes,Yes
1512,Female,18-29,White Non-Hispanic,Yes,No,Yes,Yes,Yes
1513,Female,30-49,White Non-Hispanic,No,No,Yes,Yes,Yes
1514,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,No,Yes
1515,Female,30-49,Hispanic,Yes,No,Yes,Yes,Yes
1516,Male,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1517,Female,50-64,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1518,Female,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1519,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
1520,Male,50-64,White Non-Hispanic,Yes,No,No,No,Yes
1521,Female,18-29,Black Non-Hispanic,Yes,No,Yes,No,Yes
1522,Male,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1523,Female,30-49,White Non-Hispanic,Yes,No,Yes,Yes,Yes
1524,Female,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
1525,Male,65+,White Non-Hispanic,No,Yes,Yes,Yes,Yes
1526,Female,65+,White Non-Hispanic,Yes,No,Yes,Yes,Yes
1527,Male,65+,Black Non-Hispanic,No,Yes,Yes,Yes,No
1528,Female,65+,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
1529,Female,30-49,Black Non-Hispanic,Yes,Yes,No,Yes,No
1530,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
1531,Female,50-64,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1532,Male,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1533,Female,65+,Hispanic,Yes,Yes,Yes,Yes,Yes
1534,Male,65+,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
1535,Female,65+,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1536,Female,50-64,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1537,Female,30-49,White Non-Hispanic,Yes,Yes,Yes,No,Yes
1538,Female,30-49,Hispanic,Yes,No,Yes,Yes,Yes
1539,Male,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1540,Male,30-49,White Non-Hispanic,Yes,No,Yes,Yes,Yes
1541,Female,50-64,White Non-Hispanic,No,Yes,Yes,Yes,Yes
1542,Female,50-64,White Non-Hispanic,Yes,Yes,No,Yes,No
1543,Male,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1544,Male,18-29,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
1545,Female,50-64,Hispanic,Yes,No,Yes,No,Yes
1546,Female,50-64,White Non-Hispanic,Yes,No,Yes,No,Yes
1547,Female,65+,White Non-Hispanic,Yes,No,Yes,No,Yes
1548,Male,18-29,White Non-Hispanic,No,Yes,No,Yes,Yes
1549,Female,50-64,White Non-Hispanic,Yes,No,Yes,No,No
1550,Male,30-49,Hispanic,Yes,Yes,Yes,Yes,Yes
1551,Female,18-29,Hispanic,Yes,Yes,Yes,No,Yes
1552,Female,50-64,White Non-Hispanic,Yes,Yes,Yes,No,Yes
1553,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1554,Female,30-49,Hispanic,Yes,Yes,Yes,No,No
1555,Male,65+,White Non-Hispanic,Yes,Yes,Yes,Yes,No
1556,Male,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
1557,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
1558,Female,50-64,Hispanic,Yes,No,No,Yes,Yes
1559,Female,30-49,White Non-Hispanic,Yes,Yes,Yes,No,No
1560,Male,65+,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
1561,Female,50-64,Hispanic,No,Yes,Yes,Yes,Yes
1562,Female,50-64,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1563,Male,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1564,Male,30-49,Hispanic,Yes,Yes,Yes,No,Yes
1565,Female,50-64,White Non-Hispanic,Yes,No,Yes,No,Yes
1566,Female,65+,Hispanic,Yes,Yes,Yes,No,Yes
1567,Female,50-64,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1568,Male,50-64,Hispanic,No,No,No,Yes,Yes
1569,Male,50-64,Black Non-Hispanic,No,No,Yes,No,Yes
1570,Male,18-29,Hispanic,Yes,Yes,No,Yes,Yes
1571,Female,50-64,Hispanic,Yes,No,Yes,No,No
1572,Female,65+,White Non-Hispanic,Yes,No,Yes,Yes,No
1573,Female,18-29,Hispanic,Yes,Yes,Yes,No,Yes
1574,Female,65+,White Non-Hispanic,Yes,No,Yes,No,Yes
1575,Female,50-64,White Non-Hispanic,Yes,No,Yes,No,Yes
1576,Male,30-49,White Non-Hispanic,Yes,Yes,No,Yes,No
1577,Male,18-29,White Non-Hispanic,No,No,No,Yes,Yes
1578,Male,65+,White Non-Hispanic,No,No,Yes,Yes,Yes
1579,Male,18-29,Black Non-Hispanic,No,No,Yes,Yes,Yes
1580,Male,30-49,White Non-Hispanic,Yes,Yes,No,Yes,Yes
1581,Male,50-64,Hispanic,Yes,Yes,Yes,Yes,Yes
1582,Female,30-49,White Non-Hispanic,Yes,No,Yes,Yes,Yes
1583,Male,30-49,White Non-Hispanic,No,Yes,Yes,Yes,Yes
1584,Female,65+,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1585,Female,65+,Hispanic,No,Yes,Yes,No,Yes
1586,Male,50-64,Black Non-Hispanic,No,No,Yes,Yes,Yes
1587,Female,65+,Hispanic,Yes,Yes,No,Yes,Yes
1588,Male,65+,White Non-Hispanic,No,No,Yes,No,Yes
1589,Male,65+,Hispanic,Yes,No,Yes,No,Yes
1590,Female,65+,White Non-Hispanic,Yes,No,Yes,Yes,No
1591,Female,65+,Hispanic,No,Yes,Yes,Yes,Yes
1592,Female,18-29,Hispanic,No,Yes,Yes,Yes,Yes
1593,Female,65+,Black Non-Hispanic,Yes,Yes,No,No,Yes
1594,Female,30-49,Hispanic,Yes,Yes,Yes,Yes,No
1595,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
1596,Male,18-29,Black Non-Hispanic,No,Yes,Yes,No,Yes
1597,Female,18-29,Hispanic,Yes,No,Yes,No,No
1598,Male,18-29,White Non-Hispanic,Yes,Yes,No,Yes,Yes
1599,Female,65+,Black Non-Hispanic,No,Yes,Yes,No,Yes
1600,Male,30-49,Hispanic,Yes,Yes,Yes,Yes,No
1601,Male,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
1602,Male,65+,Black Non-Hispanic,Yes,Yes,No,No,Yes
1603,Male,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1604,Male,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1605,Male,50-64,White Non-Hispanic,Yes,No,Yes,Yes,No
1606,Male,18-29,White Non-Hispanic,Yes,No,Yes,Yes,Yes
1607,Male,30-49,White Non-Hispanic,Yes,No,Yes,No,Yes
1608,Male,30-49,Hispanic,Yes,Yes,Yes,Yes,No
1609,Male,30-49,White Non-Hispanic,No,Yes,No,No,Yes
1610,Male,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
1611,Male,18-29,White Non-Hispanic,Yes,No,Yes,Yes,Yes
1612,Female,65+,Black Non-Hispanic,Yes,No,Yes,Yes,No
1613,Female,65+,Black Non-Hispanic,Yes,Yes,No,Yes,Yes
1614,Male,30-49,Hispanic,Yes,Yes,No,No,Yes
1615,Male,65+,Hispanic,Yes,No,Yes,Yes,No
1616,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
1617,Female,65+,Hispanic,Yes,Yes,Yes,Yes,Yes
1618,Female,50-64,Black Non-Hispanic,No,No,Yes,No,Yes
1619,Female,65+,White Non-Hispanic,No,No,Yes,No,No
1620,Male,30-49,Black Non-Hispanic,No,No,Yes,Yes,No
1621,Female,18-29,Hispanic,No,Yes,Yes,Yes,Yes
1622,Female,65+,Black Non-Hispanic,Yes,No,Yes,No,Yes
1623,Female,30-49,Hispanic,Yes,No,No,Yes,Yes
1624,Male,18-29,White Non-Hispanic,No,No,Yes,Yes,Yes
1625,Male,18-29,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
1626,Male,18-29,Black Non-Hispanic,Yes,No,Yes,No,Yes
1627,Male,50-64,Hispanic,Yes,Yes,Yes,Yes,Yes
1628,Female,18-29,Hispanic,Yes,Yes,No,Yes,Yes
1629,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
1630,Female,50-64,Black Non-Hispanic,Yes,No,Yes,No,Yes
1631,Male,65+,White Non-Hispanic,Yes,No,Yes,Yes,Yes
1632,Female,50-64,Black Non-Hispanic,No,No,Yes,No,Yes
1633,Male,18-29,Hispanic,Yes,No,Yes,No,No
1634,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
1635,Female,50-64,White Non-Hispanic,No,No,No,No,No
1636,Female,65+,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
1637,Female,65+,Hispanic,Yes,Yes,Yes,Yes,Yes
1638,Male,50-64,Hispanic,Yes,No,No,Yes,Yes
1639,Female,50-64,Black Non-Hispanic,Yes,Yes,Yes,Yes,No
1640,Male,50-64,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1641,Male,65+,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1642,Female,30-49,White Non-Hispanic,Yes,No,Yes,Yes,Yes
1643,Male,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,No
1644,Female,65+,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1645,Male,18-29,White Non-Hispanic,No,Yes,Yes,Yes,Yes
1646,Male,50-64,White Non-Hispanic,No,No,Yes,No,No
1647,Female,18-29,Hispanic,No,Yes,Yes,Yes,Yes
1648,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1649,Female,65+,Hispanic,Yes,No,No,No,Yes
1650,Male,30-49,White Non-Hispanic,No,Yes,Yes,Yes,Yes
1651,Male,18-29,White Non-Hispanic,Yes,No,Yes,No,Yes
1652,Female,65+,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1653,Female,50-64,Hispanic,Yes,Yes,Yes,No,Yes
1654,Male,18-29,Black Non-Hispanic,No,Yes,Yes,Yes,Yes
1655,Female,65+,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1656,Male,65+,Hispanic,No,Yes,No,No,Yes
1657,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
1658,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1659,Male,50-64,Black Non-Hispanic,Yes,Yes,No,No,No
1660,Female,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
1661,Female,18-29,Hispanic,Yes,Yes,No,Yes,Yes
1662,Male,30-49,Hispanic,Yes,Yes,Yes,Yes,Yes
1663,Female,65+,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1664,Female,50-64,Black Non-Hispanic,Yes,Yes,No,Yes,No
1665,Female,50-64,Black Non-Hispanic,Yes,Yes,No,Yes,Yes
1666,Female,30-49,Hispanic,Yes,No,Yes,Yes,No
1667,Female,30-49,Hispanic,Yes,No,Yes,No,No
1668,Male,50-64,White Non-Hispanic,Yes,No,No,No,No
1669,Male,65+,Hispanic,No,No,No,Yes,Yes
1670,Male,50-64,Hispanic,Yes,No,Yes,No,Yes
1671,Female,18-29,Hispanic,Yes,No,Yes,Yes,Yes
1672,Female,30-49,Hispanic,Yes,No,Yes,No,Yes
1673,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
1674,Female,30-49,Hispanic,Yes,Yes,No,Yes,Yes
1675,Female,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1676,Male,18-29,Black Non-Hispanic,No,Yes,Yes,Yes,Yes
1677,Female,65+,Black Non-Hispanic,Yes,No,No,Yes,Yes
1678,Female,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,No
1679,Male,30-49,Hispanic,Yes,Yes,Yes,No,Yes
1680,Male,30-49,Hispanic,Yes,No,Yes,No,Yes
1681,Male,18-29,White Non-Hispanic,No,Yes,Yes,No,No
1682,Female,18-29,White Non-Hispanic,Yes,No,No,No,Yes
1683,Male,50-64,Hispanic,Yes,Yes,Yes,No,Yes
1684,Female,30-49,Hispanic,No,Yes,No,Yes,Yes
1685,Female,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
1686,Female,50-64,White Non-Hispanic,No,Yes,Yes,No,Yes
1687,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
1688,Female,65+,Hispanic,Yes,No,Yes,No,Yes
1689,Female,50-64,Hispanic,Yes,Yes,Yes,Yes,Yes
1690,Male,18-29,Black Non-Hispanic,Yes,No,No,Yes,Yes
1691,Male,30-49,Hispanic,No,No,Yes,Yes,Yes
1692,Male,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1693,Male,50-64,Hispanic,Yes,No,Yes,No,No
1694,Male,30-49,White Non-Hispanic,Yes,Yes,Yes,No,Yes
1695,Female,65+,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
1696,Female,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
1697,Female,50-64,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1698,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1699,Female,50-64,White Non-Hispanic,No,Yes,Yes,Yes,Yes
1700,Female,18-29,Black Non-Hispanic,Yes,No,No,Yes,No
1701,Male,65+,Hispanic,Yes,No,No,Yes,Yes
1702,Female,30-49,White Non-Hispanic,Yes,No,Yes,Yes,Yes
1703,Female,18-29,Hispanic,Yes,No,Yes,No,No
1704,Male,65+,White Non-Hispanic,No,No,Yes,No,Yes
1705,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
1706,Female,18-29,Hispanic,Yes,Yes,Yes,No,Yes
1707,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1708,Male,50-64,Hispanic,Yes,No,No,Yes,Yes
1709,Female,50-64,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1710,Male,65+,Hispanic,Yes,Yes,Yes,No,Yes
1711,Female,65+,White Non-Hispanic,No,Yes,No,Yes,Yes
1712,Female,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
1713,Female,18-29,White Non-Hispanic,No,Yes,Yes,Yes,Yes
1714,Female,50-64,White Non-Hispanic,Yes,No,Yes,Yes,Yes
1715,Male,30-49,Hispanic,Yes,Yes,Yes,No,Yes
1716,Female,18-29,White Non-Hispanic,No,Yes,Yes,Yes,No
1717,Male,18-29,Black Non-Hispanic,Yes,No,Yes,No,Yes
1718,Female,65+,White Non-Hispanic,Yes,Yes,Yes,Yes,No
1719,Male,65+,White Non-Hispanic,Yes,No,No,Yes,Yes
1720,Female,65+,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
1721,Female,50-64,Black Non-Hispanic,No,No,Yes,Yes,Yes
1722,Female,30-49,White Non-Hispanic,No,Yes,No,Yes,Yes
1723,Male,65+,Hispanic,No,Yes,Yes,Yes,Yes
1724,Male,30-49,Hispanic,Yes,No,Yes,No,Yes
1725,Male,65+,Black Non-Hispanic,No,No,Yes,Yes,Yes
1726,Female,50-64,Black Non-Hispanic,No,Yes,Yes,No,No
1727,Female,65+,Hispanic,Yes,Yes,Yes,Yes,Yes
1728,Female,30-49,Hispanic,Yes,Yes,Yes,Yes,Yes
1729,Female,65+,Black Non-Hispanic,Yes,Yes,Yes,Yes,No
1730,Male,18-29,Hispanic,Yes,No,Yes,Yes,Yes
1731,Female,65+,Black Non-Hispanic,No,Yes,Yes,Yes,Yes
1732,Male,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1733,Female,65+,Hispanic,Yes,Yes,Yes,Yes,No
1734,Male,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
1735,Male,65+,Hispanic,Yes,Yes,Yes,No,Yes
1736,Male,30-49,Hispanic,Yes,Yes,Yes,No,Yes
1737,Female,50-64,Hispanic,Yes,Yes,Yes,Yes,Yes
1738,Female,65+,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1739,Male,50-64,White Non-Hispanic,Yes,No,Yes,No,Yes
1740,Male,65+,White Non-Hispanic,No,No,No,Yes,Yes
1741,Female,50-64,Black Non-Hispanic,No,No,Yes,Yes,Yes
1742,Female,30-49,Hispanic,Yes,Yes,Yes,No,Yes
1743,Male,30-49,Hispanic,Yes,No,Yes,Yes,Yes
1744,Female,18-29,Hispanic,No,Yes,Yes,Yes,Yes
1745,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1746,Male,18-29,White Non-Hispanic,No,Yes,Yes,No,No
1747,Female,30-49,Hispanic,Yes,Yes,Yes,Yes,Yes
1748,Female,50-64,White Non-Hispanic,Yes,Yes,No,Yes,Yes
1749,Male,18-29,White Non-Hispanic,Yes,No,Yes,Yes,No
1750,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1751,Female,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
1752,Male,50-64,White Non-Hispanic,Yes,No,No,Yes,Yes
1753,Female,50-64,Black Non-Hispanic,No,No,No,Yes,Yes
1754,Male,50-64,White Non-Hispanic,Yes,No,Yes,Yes,Yes
1755,Male,50-64,Black Non-Hispanic,Yes,No,Yes,No,Yes
1756,Female,65+,White Non-Hispanic,Yes,No,Yes,Yes,Yes
1757,Female,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,No
1758,Female,50-64,Black Non-Hispanic,Yes,Yes,Yes,No,No
1759,Male,50-64,Black Non-Hispanic,No,No,Yes,Yes,Yes
1760,Female,65+,Hispanic,Yes,No,Yes,Yes,Yes
1761,Male,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1762,Female,18-29,Hispanic,Yes,No,Yes,Yes,Yes
1763,Male,65+,Black Non-Hispanic,No,No,Yes,Yes,Yes
1764,Male,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
1765,Female,50-64,White Non-Hispanic,Yes,No,No,Yes,No
1766,Female,18-29,White Non-Hispanic,No,Yes,No,Yes,Yes
1767,Female,50-64,Black Non-Hispanic,No,Yes,Yes,Yes,Yes
1768,Male,50-64,Hispanic,Yes,Yes,Yes,No,Yes
1769,Male,50-64,White Non-Hispanic,Yes,No,No,Yes,Yes
1770,Female,65+,Hispanic,Yes,No,Yes,Yes,Yes
1771,Male,30-49,Hispanic,Yes,Yes,Yes,Yes,Yes
1772,Male,50-64,Hispanic,No,Yes,Yes,Yes,No
1773,Male,50-64,Black Non-Hispanic,No,No,Yes,Yes,Yes
1774,Female,50-64,White Non-Hispanic,Yes,No,Yes,Yes,Yes
1775,Female,50-64,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1776,Female,30-49,Hispanic,Yes,No,Yes,Yes,No
1777,Male,18-29,Hispanic,Yes,Yes,No,No,Yes
1778,Male,65+,White Non-Hispanic,No,No,No,No,Yes
1779,Male,65+,Hispanic,Yes,No,Yes,Yes,Yes
1780,Male,18-29,White Non-Hispanic,Yes,No,Yes,Yes,Yes
1781,Female,30-49,Black Non-Hispanic,Yes,No,Yes,No,Yes
1782,Male,18-29,White Non-Hispanic,No,No,Yes,Yes,Yes
1783,Male,18-29,White Non-Hispanic,Yes,No,Yes,Yes,Yes
1784,Female,65+,Hispanic,No,Yes,Yes,No,Yes
1785,Male,30-49,Black Non-Hispanic,Yes,Yes,No,No,Yes
1786,Male,18-29,Hispanic,No,Yes,Yes,Yes,Yes
1787,Male,65+,Hispanic,Yes,No,Yes,No,Yes
1788,Male,65+,Hispanic,Yes,Yes,Yes,Yes,Yes
1789,Male,18-29,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
1790,Female,50-64,White Non-Hispanic,Yes,Yes,Yes,Yes,No
1791,Male,50-64,Hispanic,No,Yes,Yes,No,No
1792,Female,18-29,White Non-Hispanic,Yes,No,Yes,No,Yes
1793,Female,50-64,White Non-Hispanic,No,No,Yes,Yes,No
1794,Male,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
1795,Male,50-64,Hispanic,Yes,No,Yes,No,Yes
1796,Male,30-49,White Non-Hispanic,Yes,No,Yes,No,Yes
1797,Male,65+,White Non-Hispanic,Yes,No,No,Yes,Yes
1798,Male,30-49,Hispanic,Yes,No,Yes,Yes,Yes
1799,Male,65+,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1800,Female,18-29,Black Non-Hispanic,No,No,Yes,Yes,Yes
1801,Male,30-49,Hispanic,Yes,No,Yes,Yes,Yes
1802,Male,65+,Hispanic,No,Yes,Yes,No,Yes
1803,Male,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1804,Female,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,No
1805,Male,65+,White Non-Hispanic,No,No,Yes,Yes,No
1806,Male,50-64,White Non-Hispanic,Yes,Yes,Yes,Yes,No
1807,Female,50-64,White Non-Hispanic,Yes,Yes,No,No,No
1808,Male,30-49,Black Non-Hispanic,Yes,No,No,No,Yes
1809,Female,30-49,Hispanic,Yes,No,Yes,Yes,Yes
1810,Male,50-64,White Non-Hispanic,Yes,Yes,No,No,No
1811,Female,18-29,Hispanic,No,Yes,Yes,No,Yes
1812,Female,50-64,Black Non-Hispanic,Yes,Yes,No,Yes,Yes
1813,Female,30-49,Hispanic,No,No,Yes,No,Yes
1814,Female,65+,Black Non-Hispanic,Yes,Yes,No,No,Yes
1815,Female,30-49,Hispanic,Yes,Yes,Yes,Yes,Yes
1816,Female,30-49,White Non-Hispanic,Yes,No,Yes,Yes,Yes
1817,Male,30-49,White Non-Hispanic,Yes,No,Yes,Yes,Yes
1818,Female,65+,Hispanic,Yes,Yes,Yes,No,No
1819,Male,50-64,Hispanic,Yes,No,Yes,Yes,Yes
1820,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1821,Female,30-49,Hispanic,No,Yes,Yes,Yes,Yes
1822,Male,65+,White Non-Hispanic,Yes,Yes,No,Yes,Yes
1823,Male,50-64,Hispanic,Yes,Yes,Yes,No,Yes
1824,Female,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1825,Female,50-64,Hispanic,Yes,No,No,No,Yes
1826,Male,18-29,Black Non-Hispanic,No,Yes,Yes,Yes,Yes
1827,Male,65+,Hispanic,Yes,No,No,No,Yes
1828,Male,18-29,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
1829,Female,65+,White Non-Hispanic,Yes,No,Yes,Yes,Yes
1830,Male,50-64,Hispanic,Yes,No,Yes,Yes,Yes
1831,Male,65+,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
1832,Male,30-49,Hispanic,Yes,No,Yes,No,Yes
1833,Male,30-49,Hispanic,Yes,Yes,Yes,Yes,Yes
1834,Male,50-64,Hispanic,Yes,No,Yes,Yes,Yes
1835,Male,50-64,Black Non-Hispanic,Yes,No,No,Yes,No
1836,Male,65+,Black Non-Hispanic,Yes,No,Yes,Yes,No
1837,Female,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
1838,Male,65+,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
1839,Female,30-49,Hispanic,Yes,Yes,No,Yes,Yes
1840,Male,30-49,White Non-Hispanic,Yes,No,Yes,Yes,Yes
1841,Male,50-64,White Non-Hispanic,Yes,No,No,Yes,Yes
1842,Female,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
1843,Female,50-64,Hispanic,No,No,Yes,No,Yes
1844,Male,30-49,White Non-Hispanic,Yes,No,Yes,Yes,Yes
1845,Female,18-29,Black Non-Hispanic,Yes,No,No,Yes,Yes
1846,Male,65+,Hispanic,Yes,No,Yes,Yes,No
1847,Female,30-49,White Non-Hispanic,Yes,No,Yes,No,Yes
1848,Female,18-29,White Non-Hispanic,Yes,No,Yes,Yes,Yes
1849,Female,50-64,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
1850,Male,18-29,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
